"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"1195","log_lik[99]",-82.126273074375,-81.8329245,1.03805660343707,0.835413965399991,-84.16530385,-81.0475478,1.00054403475958,6011.5279879229,6004.03050099201
"1196","log_lik[100]",-65.792297497625,-65.5589575,0.707589549273416,0.398777145899999,-67.251925,-65.18737165,1.00034820215744,3558.19979686063,4525.85542747269
"1197","log_lik[101]",-87.636772800375,-87.360373,1.17561249475957,0.989036529600012,-90.03030195,-86.24607775,1.00011246421519,3922.63045223758,4465.79431010813
"1198","log_lik[102]",-86.29290051475,-86.0224385,0.899592251861701,0.647444748299988,-88.10398705,-85.42127915,1.00044099357711,6455.50327574897,5521.9853809737
"1199","log_lik[103]",-0.301401417183679,-0.0882798105,0.531220528966549,0.12755968127238,-1.336807005,-0.000412578535000001,0.999949395265053,7723.83353485196,6097.38679714706
"1200","log_lik[104]",-101.38556615375,-101.211695,0.822664087951618,0.688067247,-102.940618,-100.459244,1.00009381870458,3658.51167694439,5092.13750329598
"1201","log_lik[105]",-98.201445413,-97.840732,1.46142365304707,1.29750776820001,-101.1340775,-96.4715187,1.00111700116475,4868.36264513231,4650.72629888987
"1202","log_lik[106]",-100.0269021265,-99.7521255,0.965228687938663,0.700793885399999,-101.9057205,-99.0910118,1.00061666774295,5909.77540818501,5307.39266671029
"1203","log_lik[107]",-94.4911101705,-94.3362425,0.795909033615559,0.552045368699998,-96.0134184,-93.58708625,1.00128523068681,3506.1481050826,5199.06762537797
"1204","log_lik[108]",-76.971370069625,-76.7745455,2.11931946386209,2.1728007084,-80.6597735,-73.8299047,1.00027490301965,5369.37299289394,5318.82431072864
"1205","log_lik[109]",-63.218573875,-63.0523845,1.27190182857141,1.27293070799999,-65.54590395,-61.44010875,1.00061991591132,4665.99443759951,4279.98112157221
"1206","log_lik[110]",-99.60553650125,-99.5915985,1.26140403355367,1.2848960313,-101.5728955,-97.6016846,1.00036405491058,3444.58648393648,4203.6496497868
"1207","log_lik[111]",-64.935296926875,-64.675013,0.926618501215808,0.710783644199997,-66.8059247,-63.9952905,1.0000114104348,6090.40949565605,5789.66996615439
"1208","log_lik[112]",-60.574043373875,-60.401382,0.745297147353511,0.494760669900005,-62.06673005,-59.800243,1.00007695088334,4761.29305503452,4626.52731691984
"1209","log_lik[113]",-94.99300585425,-94.6325695,1.17098425657105,0.827566563600009,-97.30544925,-93.88856075,1.0000033919145,4415.73228644031,5056.11275168278
"1210","log_lik[114]",-88.558778981625,-88.1902835,1.39531203419336,1.17368768789999,-91.3924826,-86.94796815,1.00005111702853,3757.62649585896,4278.18952273393
"1211","log_lik[115]",-102.1398763075,-101.950935,0.805364409021953,0.626183522999994,-103.679939,-101.293154,1.0009897922273,3388.15948596397,5494.72889695265
